2018-01-14 00:00:00,0.0
2018-01-14 01:00:00,0.0
2018-01-14 02:00:00,0.0
2018-01-14 03:00:00,0.0
2018-01-14 04:00:00,0.0
2018-01-14 05:00:00,0.0
2018-01-14 06:00:00,0.0
2018-01-14 07:00:00,0.01
2018-01-14 08:00:00,0.14
2018-01-14 09:00:00,1.43
2018-01-14 10:00:00,2.3
2018-01-14 11:00:00,2.96
2018-01-14 12:00:00,3.55
2018-01-14 13:00:00,3.71
2018-01-14 14:00:00,3.5
2018-01-14 15:00:00,2.83
2018-01-14 16:00:00,1.38
2018-01-14 17:00:00,0.12
2018-01-14 18:00:00,0.01
2018-01-14 19:00:00,0.0
2018-01-14 20:00:00,0.0
2018-01-14 21:00:00,0.0
2018-01-14 22:00:00,0.0
2018-01-14 23:00:00,0.0
2018-01-15 00:00:00,0.0
2018-01-15 01:00:00,0.0
2018-01-15 02:00:00,0.0
2018-01-15 03:00:00,0.0
2018-01-15 04:00:00,0.0
2018-01-15 05:00:00,0.0
2018-01-15 06:00:00,0.0
2018-01-15 07:00:00,0.03
2018-01-15 08:00:00,0.35
2018-01-15 09:00:00,1.04
2018-01-15 10:00:00,1.25
2018-01-15 11:00:00,1.69
2018-01-15 12:00:00,2.4
2018-01-15 13:00:00,1.81
2018-01-15 14:00:00,1.46
2018-01-15 15:00:00,1.14
2018-01-15 16:00:00,0.36
2018-01-15 17:00:00,0.02
2018-01-15 18:00:00,0.01
2018-01-15 19:00:00,0.0
2018-01-15 20:00:00,0.0
2018-01-15 21:00:00,0.0
2018-01-15 22:00:00,0.0
2018-01-15 23:00:00,0.0
2018-01-16 00:00:00,0.0
2018-01-16 01:00:00,0.0
2018-01-16 02:00:00,0.0
2018-01-16 03:00:00,0.0
2018-01-16 04:00:00,0.0
2018-01-16 05:00:00,0.0
2018-01-16 06:00:00,0.0
2018-01-16 07:00:00,0.0
2018-01-16 08:00:00,0.06
2018-01-16 09:00:00,0.29
2018-01-16 10:00:00,0.4
2018-01-16 11:00:00,0.5
2018-01-16 12:00:00,0.54
2018-01-16 13:00:00,0.64
2018-01-16 14:00:00,0.82
